target,location,truth_date,year_week,season,value,data_source
ILI incidence,LT,2024-01-21,2024-W03,2023-2024,93.4,ERVISS
ILI incidence,LT,2024-01-28,2024-W04,2023-2024,162.7,ERVISS
ILI incidence,LT,2024-02-04,2024-W05,2023-2024,206.1,ERVISS
ILI incidence,LT,2024-02-11,2024-W06,2023-2024,203.8,ERVISS
ILI incidence,LT,2024-02-18,2024-W07,2023-2024,154.1,ERVISS
ILI incidence,LT,2024-02-25,2024-W08,2023-2024,123.2,ERVISS
ILI incidence,LT,2024-03-03,2024-W09,2023-2024,77.7,ERVISS
ILI incidence,LT,2024-03-10,2024-W10,2023-2024,52.8,ERVISS
ILI incidence,LT,2024-03-17,2024-W11,2023-2024,35.7,ERVISS
ILI incidence,LT,2024-03-24,2024-W12,2023-2024,31.4,ERVISS
ILI incidence,LT,2024-03-31,2024-W13,2023-2024,20.9,ERVISS
ILI incidence,LT,2024-04-07,2024-W14,2023-2024,11.8,ERVISS
ILI incidence,LT,2024-10-20,2024-W42,2024-2025,3.4,ERVISS
ILI incidence,LT,2024-10-27,2024-W43,2024-2025,5.4,ERVISS
ILI incidence,LT,2024-11-03,2024-W44,2024-2025,4.8,ERVISS
ILI incidence,LT,2024-11-10,2024-W45,2024-2025,5.8,ERVISS
ILI incidence,LT,2024-11-17,2024-W46,2024-2025,8.7,ERVISS
ILI incidence,LT,2024-11-24,2024-W47,2024-2025,12.3,ERVISS
ILI incidence,LT,2024-12-01,2024-W48,2024-2025,17.3,ERVISS
ILI incidence,LT,2024-12-08,2024-W49,2024-2025,27.8,ERVISS
ILI incidence,LT,2024-12-15,2024-W50,2024-2025,51.2,ERVISS
ILI incidence,LT,2024-12-22,2024-W51,2024-2025,126.6,ERVISS
ILI incidence,LT,2024-12-29,2024-W52,2024-2025,136.0,ERVISS
ILI incidence,LT,2025-01-05,2025-W01,2024-2025,147.1,ERVISS
ILI incidence,LT,2025-01-12,2025-W02,2024-2025,187.1,ERVISS
ILI incidence,LT,2025-01-19,2025-W03,2024-2025,280.0,ERVISS
ILI incidence,LT,2025-01-26,2025-W04,2024-2025,371.9,ERVISS
ILI incidence,LT,2025-02-02,2025-W05,2024-2025,369.3,ERVISS
ILI incidence,LT,2025-02-09,2025-W06,2024-2025,292.1,ERVISS
ILI incidence,LT,2025-02-16,2025-W07,2024-2025,280.8,ERVISS
ILI incidence,LT,2025-02-23,2025-W08,2024-2025,304.8,ERVISS
ILI incidence,LT,2025-03-02,2025-W09,2024-2025,303.2,ERVISS
ILI incidence,LT,2025-03-09,2025-W10,2024-2025,285.3,ERVISS
ILI incidence,LT,2025-03-16,2025-W11,2024-2025,249.5,ERVISS
ILI incidence,LT,2025-03-23,2025-W12,2024-2025,224.5,ERVISS
ILI incidence,LT,2025-03-30,2025-W13,2024-2025,217.6,ERVISS
ILI incidence,LT,2025-04-06,2025-W14,2024-2025,178.6,ERVISS
ILI incidence,LU,2023-10-22,2023-W42,2023-2024,3900.0,ERVISS
ILI incidence,LU,2023-10-29,2023-W43,2023-2024,1600.0,ERVISS
ILI incidence,LU,2023-11-05,2023-W44,2023-2024,3000.0,ERVISS
ILI incidence,LU,2023-11-12,2023-W45,2023-2024,5200.0,ERVISS
ILI incidence,LU,2023-11-19,2023-W46,2023-2024,7200.0,ERVISS
ILI incidence,LU,2023-11-26,2023-W47,2023-2024,4800.0,ERVISS
ILI incidence,LU,2023-12-03,2023-W48,2023-2024,5500.0,ERVISS
ILI incidence,LU,2023-12-10,2023-W49,2023-2024,7900.0,ERVISS
ILI incidence,LU,2023-12-17,2023-W50,2023-2024,10400.0,ERVISS
ILI incidence,LU,2023-12-24,2023-W51,2023-2024,5100.0,ERVISS
ILI incidence,LU,2023-12-31,2023-W52,2023-2024,13400.0,ERVISS
ILI incidence,LU,2024-01-07,2024-W01,2023-2024,1200.0,ERVISS
ILI incidence,LU,2024-01-14,2024-W02,2023-2024,12600.0,ERVISS
ILI incidence,LU,2024-01-21,2024-W03,2023-2024,8700.0,ERVISS
ILI incidence,LU,2024-01-28,2024-W04,2023-2024,11900.0,ERVISS
ILI incidence,LU,2024-02-04,2024-W05,2023-2024,8900.0,ERVISS
ILI incidence,LU,2024-02-11,2024-W06,2023-2024,8100.0,ERVISS
ILI incidence,LU,2024-02-18,2024-W07,2023-2024,11200.0,ERVISS
ILI incidence,LU,2024-02-25,2024-W08,2023-2024,6400.0,ERVISS
ILI incidence,LU,2024-03-03,2024-W09,2023-2024,4500.0,ERVISS
ILI incidence,LU,2024-03-10,2024-W10,2023-2024,4000.0,ERVISS
ILI incidence,LU,2024-03-17,2024-W11,2023-2024,3300.0,ERVISS
ILI incidence,LU,2024-03-24,2024-W12,2023-2024,3200.0,ERVISS
ILI incidence,LU,2024-03-31,2024-W13,2023-2024,2900.0,ERVISS
ILI incidence,LU,2024-04-07,2024-W14,2023-2024,0.0,ERVISS
ILI incidence,LU,2024-10-20,2024-W42,2024-2025,2000.0,ERVISS
ILI incidence,LU,2024-10-27,2024-W43,2024-2025,2600.0,ERVISS
ILI incidence,LU,2024-11-03,2024-W44,2024-2025,2300.0,ERVISS
ILI incidence,LU,2024-11-10,2024-W45,2024-2025,1800.0,ERVISS
ILI incidence,LU,2024-11-17,2024-W46,2024-2025,3900.0,ERVISS
ILI incidence,LU,2024-11-24,2024-W47,2024-2025,2100.0,ERVISS
ILI incidence,LU,2024-12-01,2024-W48,2024-2025,2400.0,ERVISS
ILI incidence,LU,2024-12-08,2024-W49,2024-2025,2100.0,ERVISS
ILI incidence,LU,2024-12-15,2024-W50,2024-2025,4400.0,ERVISS
ILI incidence,LU,2024-12-22,2024-W51,2024-2025,8000.0,ERVISS
ILI incidence,LU,2024-12-29,2024-W52,2024-2025,7600.0,ERVISS
ILI incidence,LU,2025-01-05,2025-W01,2024-2025,6600.0,ERVISS
ILI incidence,LU,2025-01-12,2025-W02,2024-2025,9400.0,ERVISS
ILI incidence,LU,2025-01-19,2025-W03,2024-2025,13100.0,ERVISS
ILI incidence,LU,2025-01-26,2025-W04,2024-2025,13400.0,ERVISS
ILI incidence,LU,2025-02-02,2025-W05,2024-2025,21200.0,ERVISS
ILI incidence,LU,2025-02-09,2025-W06,2024-2025,20800.0,ERVISS
ILI incidence,LU,2025-02-16,2025-W07,2024-2025,15900.0,ERVISS
ILI incidence,LU,2025-02-23,2025-W08,2024-2025,13700.0,ERVISS
ILI incidence,LU,2025-03-02,2025-W09,2024-2025,9900.0,ERVISS
ILI incidence,LU,2025-03-09,2025-W10,2024-2025,9500.0,ERVISS
ILI incidence,LU,2025-03-16,2025-W11,2024-2025,11300.0,ERVISS
ILI incidence,LU,2025-03-23,2025-W12,2024-2025,5100.0,ERVISS
ILI incidence,LU,2025-03-30,2025-W13,2024-2025,5500.0,ERVISS
ILI incidence,LU,2025-04-06,2025-W14,2024-2025,3500.0,ERVISS
ILI incidence,LV,2023-10-22,2023-W42,2023-2024,8.6,ERVISS
ILI incidence,LV,2023-10-29,2023-W43,2023-2024,11.3,ERVISS
ILI incidence,LV,2023-11-05,2023-W44,2023-2024,15.3,ERVISS
ILI incidence,LV,2023-11-12,2023-W45,2023-2024,23.5,ERVISS
ILI incidence,LV,2023-11-19,2023-W46,2023-2024,26.4,ERVISS
ILI incidence,LV,2023-11-26,2023-W47,2023-2024,23.6,ERVISS
ILI incidence,LV,2023-12-03,2023-W48,2023-2024,18.4,ERVISS
ILI incidence,LV,2023-12-10,2023-W49,2023-2024,21.2,ERVISS
ILI incidence,LV,2023-12-17,2023-W50,2023-2024,43.0,ERVISS
ILI incidence,LV,2023-12-24,2023-W51,2023-2024,47.1,ERVISS
ILI incidence,LV,2023-12-31,2023-W52,2023-2024,62.2,ERVISS
ILI incidence,LV,2024-01-07,2024-W01,2023-2024,77.6,ERVISS
ILI incidence,LV,2024-01-14,2024-W02,2023-2024,153.9,ERVISS
ILI incidence,LV,2024-01-21,2024-W03,2023-2024,256.5,ERVISS
ILI incidence,LV,2024-01-28,2024-W04,2023-2024,442.3,ERVISS
ILI incidence,LV,2024-02-04,2024-W05,2023-2024,479.7,ERVISS
ILI incidence,LV,2024-02-11,2024-W06,2023-2024,519.9,ERVISS
ILI incidence,LV,2024-02-18,2024-W07,2023-2024,530.7,ERVISS
ILI incidence,LV,2024-02-25,2024-W08,2023-2024,467.2,ERVISS
ILI incidence,LV,2024-03-03,2024-W09,2023-2024,442.0,ERVISS
ILI incidence,LV,2024-03-10,2024-W10,2023-2024,330.0,ERVISS
ILI incidence,LV,2024-03-17,2024-W11,2023-2024,253.8,ERVISS
ILI incidence,LV,2024-03-24,2024-W12,2023-2024,253.8,ERVISS
ILI incidence,LV,2024-03-31,2024-W13,2023-2024,144.5,ERVISS
ILI incidence,LV,2024-04-07,2024-W14,2023-2024,110.3,ERVISS
ILI incidence,LV,2024-10-20,2024-W42,2024-2025,25.8,ERVISS
ILI incidence,LV,2024-10-27,2024-W43,2024-2025,22.9,ERVISS
ILI incidence,LV,2024-11-03,2024-W44,2024-2025,38.7,ERVISS
ILI incidence,LV,2024-11-10,2024-W45,2024-2025,40.2,ERVISS
ILI incidence,LV,2024-11-17,2024-W46,2024-2025,30.9,ERVISS
ILI incidence,LV,2024-11-24,2024-W47,2024-2025,33.6,ERVISS
ILI incidence,LV,2024-12-01,2024-W48,2024-2025,61.3,ERVISS
ILI incidence,LV,2024-12-08,2024-W49,2024-2025,60.2,ERVISS
ILI incidence,LV,2024-12-15,2024-W50,2024-2025,54.5,ERVISS
ILI incidence,LV,2024-12-22,2024-W51,2024-2025,80.3,ERVISS
ILI incidence,LV,2024-12-29,2024-W52,2024-2025,71.2,ERVISS
ILI incidence,LV,2025-01-05,2025-W01,2024-2025,89.0,ERVISS
ILI incidence,LV,2025-01-12,2025-W02,2024-2025,168.1,ERVISS
ILI incidence,LV,2025-01-19,2025-W03,2024-2025,183.6,ERVISS
ILI incidence,LV,2025-01-26,2025-W04,2024-2025,225.2,ERVISS
ILI incidence,LV,2025-02-02,2025-W05,2024-2025,352.8,ERVISS
ILI incidence,LV,2025-02-09,2025-W06,2024-2025,312.6,ERVISS
ILI incidence,LV,2025-02-16,2025-W07,2024-2025,407.3,ERVISS
ILI incidence,LV,2025-02-23,2025-W08,2024-2025,514.1,ERVISS
ILI incidence,LV,2025-03-02,2025-W09,2024-2025,648.1,ERVISS
ILI incidence,LV,2025-03-09,2025-W10,2024-2025,702.6,ERVISS
ILI incidence,LV,2025-03-16,2025-W11,2024-2025,523.4,ERVISS
ILI incidence,LV,2025-03-23,2025-W12,2024-2025,430.2,ERVISS
ILI incidence,LV,2025-03-30,2025-W13,2024-2025,298.3,ERVISS
ILI incidence,LV,2025-04-06,2025-W14,2024-2025,190.7,ERVISS
ILI incidence,MT,2023-10-22,2023-W42,2023-2024,5900.0,ERVISS
ILI incidence,MT,2023-10-29,2023-W43,2023-2024,5100.0,ERVISS
ILI incidence,MT,2023-11-05,2023-W44,2023-2024,5300.0,ERVISS
ILI incidence,MT,2023-11-12,2023-W45,2023-2024,8900.0,ERVISS
ILI incidence,MT,2023-11-19,2023-W46,2023-2024,9500.0,ERVISS
ILI incidence,MT,2023-11-26,2023-W47,2023-2024,9200.0,ERVISS
ILI incidence,MT,2023-12-03,2023-W48,2023-2024,9300.0,ERVISS
ILI incidence,MT,2023-12-10,2023-W49,2023-2024,8300.0,ERVISS
ILI incidence,MT,2023-12-17,2023-W50,2023-2024,9000.0,ERVISS
ILI incidence,MT,2023-12-24,2023-W51,2023-2024,7000.0,ERVISS
ILI incidence,MT,2023-12-31,2023-W52,2023-2024,11100.0,ERVISS
ILI incidence,MT,2024-01-07,2024-W01,2023-2024,10500.0,ERVISS
ILI incidence,MT,2024-01-14,2024-W02,2023-2024,8700.0,ERVISS
ILI incidence,MT,2024-01-21,2024-W03,2023-2024,10600.0,ERVISS
ILI incidence,MT,2024-01-28,2024-W04,2023-2024,10000.0,ERVISS
ILI incidence,MT,2024-02-04,2024-W05,2023-2024,7900.0,ERVISS
ILI incidence,MT,2024-02-11,2024-W06,2023-2024,9900.0,ERVISS
ILI incidence,MT,2024-02-18,2024-W07,2023-2024,8900.0,ERVISS
ILI incidence,MT,2024-02-25,2024-W08,2023-2024,8400.0,ERVISS
ILI incidence,MT,2024-03-03,2024-W09,2023-2024,7300.0,ERVISS
ILI incidence,MT,2024-03-10,2024-W10,2023-2024,9700.0,ERVISS
ILI incidence,MT,2024-03-17,2024-W11,2023-2024,7200.0,ERVISS
ILI incidence,MT,2024-03-24,2024-W12,2023-2024,5000.0,ERVISS
ILI incidence,MT,2024-03-31,2024-W13,2023-2024,4900.0,ERVISS
ILI incidence,MT,2024-04-07,2024-W14,2023-2024,1900.0,ERVISS
ILI incidence,MT,2024-10-20,2024-W42,2024-2025,5800.0,ERVISS
ILI incidence,MT,2024-10-27,2024-W43,2024-2025,4300.0,ERVISS
ILI incidence,MT,2024-11-03,2024-W44,2024-2025,5700.0,ERVISS
ILI incidence,MT,2024-11-10,2024-W45,2024-2025,3400.0,ERVISS
ILI incidence,MT,2024-11-17,2024-W46,2024-2025,5700.0,ERVISS
ILI incidence,MT,2024-11-24,2024-W47,2024-2025,3700.0,ERVISS
ILI incidence,MT,2024-12-01,2024-W48,2024-2025,4400.0,ERVISS
ILI incidence,MT,2024-12-08,2024-W49,2024-2025,3800.0,ERVISS
ILI incidence,MT,2024-12-15,2024-W50,2024-2025,5300.0,ERVISS
ILI incidence,MT,2024-12-22,2024-W51,2024-2025,7100.0,ERVISS
ILI incidence,MT,2024-12-29,2024-W52,2024-2025,5800.0,ERVISS
ILI incidence,MT,2025-01-05,2025-W01,2024-2025,8900.0,ERVISS
ILI incidence,MT,2025-01-12,2025-W02,2024-2025,9400.0,ERVISS
ILI incidence,MT,2025-01-19,2025-W03,2024-2025,8900.0,ERVISS
ILI incidence,MT,2025-01-26,2025-W04,2024-2025,8600.0,ERVISS
ILI incidence,MT,2025-02-02,2025-W05,2024-2025,8300.0,ERVISS
ILI incidence,MT,2025-02-09,2025-W06,2024-2025,6500.0,ERVISS
ILI incidence,MT,2025-02-16,2025-W07,2024-2025,9100.0,ERVISS
ILI incidence,MT,2025-02-23,2025-W08,2024-2025,4900.0,ERVISS
ILI incidence,MT,2025-03-02,2025-W09,2024-2025,4000.0,ERVISS
ILI incidence,MT,2025-03-09,2025-W10,2024-2025,5800.0,ERVISS
ILI incidence,MT,2025-03-16,2025-W11,2024-2025,3800.0,ERVISS
ILI incidence,MT,2025-03-23,2025-W12,2024-2025,4300.0,ERVISS
ILI incidence,MT,2025-03-30,2025-W13,2024-2025,4500.0,ERVISS
ILI incidence,MT,2025-04-06,2025-W14,2024-2025,4600.0,ERVISS
ILI incidence,NL,2023-10-22,2023-W42,2023-2024,27.9,ERVISS
ILI incidence,NL,2023-10-29,2023-W43,2023-2024,19.7,ERVISS
ILI incidence,NL,2023-11-05,2023-W44,2023-2024,35.3,ERVISS
ILI incidence,NL,2023-11-12,2023-W45,2023-2024,33.4,ERVISS
ILI incidence,NL,2023-11-19,2023-W46,2023-2024,44.1,ERVISS
ILI incidence,NL,2023-11-26,2023-W47,2023-2024,45.9,ERVISS
ILI incidence,NL,2023-12-03,2023-W48,2023-2024,37.9,ERVISS
ILI incidence,NL,2023-12-10,2023-W49,2023-2024,49.1,ERVISS
ILI incidence,NL,2023-12-17,2023-W50,2023-2024,60.3,ERVISS
ILI incidence,NL,2023-12-24,2023-W51,2023-2024,49.5,ERVISS
ILI incidence,NL,2023-12-31,2023-W52,2023-2024,27.5,ERVISS
ILI incidence,NL,2024-01-07,2024-W01,2023-2024,42.7,ERVISS
ILI incidence,NL,2024-01-14,2024-W02,2023-2024,54.5,ERVISS
ILI incidence,NL,2024-01-21,2024-W03,2023-2024,66.9,ERVISS
ILI incidence,NL,2024-01-28,2024-W04,2023-2024,73.7,ERVISS
ILI incidence,NL,2024-02-04,2024-W05,2023-2024,73.7,ERVISS
ILI incidence,NL,2024-02-11,2024-W06,2023-2024,68.6,ERVISS
ILI incidence,NL,2024-02-18,2024-W07,2023-2024,55.1,ERVISS
ILI incidence,NL,2024-02-25,2024-W08,2023-2024,48.8,ERVISS
ILI incidence,NL,2024-03-03,2024-W09,2023-2024,41.4,ERVISS
ILI incidence,NL,2024-03-10,2024-W10,2023-2024,39.7,ERVISS
ILI incidence,NL,2024-03-17,2024-W11,2023-2024,26.8,ERVISS
ILI incidence,NL,2024-03-24,2024-W12,2023-2024,23.3,ERVISS
ILI incidence,NL,2024-03-31,2024-W13,2023-2024,21.9,ERVISS
ILI incidence,NL,2024-04-07,2024-W14,2023-2024,16.6,ERVISS
ILI incidence,NL,2024-10-20,2024-W42,2024-2025,15.8,ERVISS
ILI incidence,NL,2024-10-27,2024-W43,2024-2025,9.6,ERVISS
ILI incidence,NL,2024-11-03,2024-W44,2024-2025,9.2,ERVISS
ILI incidence,NL,2024-11-10,2024-W45,2024-2025,16.7,ERVISS
ILI incidence,NL,2024-11-17,2024-W46,2024-2025,13.1,ERVISS
ILI incidence,NL,2024-11-24,2024-W47,2024-2025,21.9,ERVISS
ILI incidence,NL,2024-12-01,2024-W48,2024-2025,16.6,ERVISS
ILI incidence,NL,2024-12-08,2024-W49,2024-2025,26.8,ERVISS
ILI incidence,NL,2024-12-15,2024-W50,2024-2025,22.2,ERVISS
ILI incidence,NL,2024-12-22,2024-W51,2024-2025,28.0,ERVISS
ILI incidence,NL,2024-12-29,2024-W52,2024-2025,22.2,ERVISS
ILI incidence,NL,2025-01-05,2025-W01,2024-2025,37.5,ERVISS
ILI incidence,NL,2025-01-12,2025-W02,2024-2025,52.2,ERVISS
ILI incidence,NL,2025-01-19,2025-W03,2024-2025,58.4,ERVISS
ILI incidence,NL,2025-01-26,2025-W04,2024-2025,73.5,ERVISS
ILI incidence,NL,2025-02-02,2025-W05,2024-2025,105.2,ERVISS
ILI incidence,NL,2025-02-09,2025-W06,2024-2025,101.0,ERVISS
ILI incidence,NL,2025-02-16,2025-W07,2024-2025,88.1,ERVISS
ILI incidence,NL,2025-02-23,2025-W08,2024-2025,82.9,ERVISS
ILI incidence,NL,2025-03-02,2025-W09,2024-2025,56.3,ERVISS
ILI incidence,NL,2025-03-09,2025-W10,2024-2025,37.4,ERVISS
ILI incidence,NL,2025-03-16,2025-W11,2024-2025,42.2,ERVISS
ILI incidence,NL,2025-03-23,2025-W12,2024-2025,31.0,ERVISS
ILI incidence,NL,2025-03-30,2025-W13,2024-2025,29.7,ERVISS
ILI incidence,NL,2025-04-06,2025-W14,2024-2025,19.1,ERVISS
ILI incidence,NO,2023-10-22,2023-W42,2023-2024,26.1,ERVISS
ILI incidence,NO,2023-10-29,2023-W43,2023-2024,27.7,ERVISS
ILI incidence,NO,2023-11-05,2023-W44,2023-2024,31.2,ERVISS
ILI incidence,NO,2023-11-12,2023-W45,2023-2024,36.3,ERVISS
ILI incidence,NO,2023-11-19,2023-W46,2023-2024,37.7,ERVISS
ILI incidence,NO,2023-11-26,2023-W47,2023-2024,44.3,ERVISS
ILI incidence,NO,2023-12-03,2023-W48,2023-2024,49.1,ERVISS
ILI incidence,NO,2023-12-10,2023-W49,2023-2024,56.5,ERVISS
ILI incidence,NO,2023-12-17,2023-W50,2023-2024,64.8,ERVISS
ILI incidence,NO,2023-12-24,2023-W51,2023-2024,63.3,ERVISS
ILI incidence,NO,2023-12-31,2023-W52,2023-2024,32.9,ERVISS
ILI incidence,NO,2024-01-07,2024-W01,2023-2024,67.0,ERVISS
ILI incidence,NO,2024-01-14,2024-W02,2023-2024,65.2,ERVISS
ILI incidence,NO,2024-01-21,2024-W03,2023-2024,60.7,ERVISS
ILI incidence,NO,2024-01-28,2024-W04,2023-2024,62.4,ERVISS
ILI incidence,NO,2024-02-04,2024-W05,2023-2024,57.8,ERVISS
ILI incidence,NO,2024-02-11,2024-W06,2023-2024,55.9,ERVISS
ILI incidence,NO,2024-02-18,2024-W07,2023-2024,55.5,ERVISS
ILI incidence,NO,2024-02-25,2024-W08,2023-2024,54.6,ERVISS
ILI incidence,NO,2024-03-03,2024-W09,2023-2024,51.0,ERVISS
ILI incidence,NO,2024-03-10,2024-W10,2023-2024,40.9,ERVISS
ILI incidence,NO,2024-03-17,2024-W11,2023-2024,36.4,ERVISS
ILI incidence,NO,2024-03-24,2024-W12,2023-2024,36.4,ERVISS
ILI incidence,NO,2024-03-31,2024-W13,2023-2024,12.1,ERVISS
ILI incidence,NO,2024-04-07,2024-W14,2023-2024,23.1,ERVISS
ILI incidence,NO,2024-10-20,2024-W42,2024-2025,23.9,ERVISS
ILI incidence,NO,2024-10-27,2024-W43,2024-2025,24.8,ERVISS
ILI incidence,NO,2024-11-03,2024-W44,2024-2025,22.8,ERVISS
ILI incidence,NO,2024-11-10,2024-W45,2024-2025,23.3,ERVISS
ILI incidence,NO,2024-11-17,2024-W46,2024-2025,24.0,ERVISS
ILI incidence,NO,2024-11-24,2024-W47,2024-2025,24.9,ERVISS
ILI incidence,NO,2024-12-01,2024-W48,2024-2025,27.2,ERVISS
ILI incidence,NO,2024-12-08,2024-W49,2024-2025,29.0,ERVISS
ILI incidence,NO,2024-12-15,2024-W50,2024-2025,31.1,ERVISS
ILI incidence,NO,2024-12-22,2024-W51,2024-2025,37.4,ERVISS
ILI incidence,NO,2024-12-29,2024-W52,2024-2025,16.5,ERVISS
ILI incidence,NO,2025-01-05,2025-W01,2024-2025,29.4,ERVISS
ILI incidence,NO,2025-01-12,2025-W02,2024-2025,57.8,ERVISS
ILI incidence,NO,2025-01-19,2025-W03,2024-2025,60.3,ERVISS
ILI incidence,NO,2025-01-26,2025-W04,2024-2025,78.6,ERVISS
ILI incidence,NO,2025-02-02,2025-W05,2024-2025,100.5,ERVISS
ILI incidence,NO,2025-02-09,2025-W06,2024-2025,126.4,ERVISS
ILI incidence,NO,2025-02-16,2025-W07,2024-2025,148.1,ERVISS
ILI incidence,NO,2025-02-23,2025-W08,2024-2025,169.4,ERVISS
ILI incidence,NO,2025-03-02,2025-W09,2024-2025,182.1,ERVISS
ILI incidence,NO,2025-03-09,2025-W10,2024-2025,158.2,ERVISS
ILI incidence,NO,2025-03-16,2025-W11,2024-2025,119.5,ERVISS
ILI incidence,NO,2025-03-23,2025-W12,2024-2025,95.9,ERVISS
ILI incidence,NO,2025-03-30,2025-W13,2024-2025,77.1,ERVISS
ILI incidence,NO,2025-04-06,2025-W14,2024-2025,60.1,ERVISS
ILI incidence,PL,2023-10-22,2023-W42,2023-2024,316.9,ERVISS
ILI incidence,PL,2023-10-29,2023-W43,2023-2024,332.3,ERVISS
ILI incidence,PL,2023-11-05,2023-W44,2023-2024,301.9,ERVISS
ILI incidence,PL,2023-11-12,2023-W45,2023-2024,339.8,ERVISS
ILI incidence,PL,2023-11-19,2023-W46,2023-2024,355.3,ERVISS
ILI incidence,PL,2023-11-26,2023-W47,2023-2024,385.7,ERVISS
ILI incidence,PL,2023-12-03,2023-W48,2023-2024,786.6,ERVISS
ILI incidence,PL,2023-12-10,2023-W49,2023-2024,491.5,ERVISS
ILI incidence,PL,2023-12-17,2023-W50,2023-2024,504.7,ERVISS
ILI incidence,PL,2023-12-24,2023-W51,2023-2024,344.5,ERVISS
ILI incidence,PL,2023-12-31,2023-W52,2023-2024,323.5,ERVISS
ILI incidence,PL,2024-01-07,2024-W01,2023-2024,383.4,ERVISS
ILI incidence,PL,2024-01-14,2024-W02,2023-2024,445.8,ERVISS
ILI incidence,PL,2024-01-21,2024-W03,2023-2024,456.6,ERVISS
ILI incidence,PL,2024-01-28,2024-W04,2023-2024,474.8,ERVISS
ILI incidence,PL,2024-02-04,2024-W05,2023-2024,512.0,ERVISS
ILI incidence,PL,2024-02-11,2024-W06,2023-2024,498.1,ERVISS
ILI incidence,PL,2024-02-18,2024-W07,2023-2024,389.1,ERVISS
ILI incidence,PL,2024-02-25,2024-W08,2023-2024,347.7,ERVISS
ILI incidence,PL,2024-03-03,2024-W09,2023-2024,318.2,ERVISS
ILI incidence,PL,2024-03-10,2024-W10,2023-2024,322.9,ERVISS
ILI incidence,PL,2024-03-17,2024-W11,2023-2024,328.7,ERVISS
ILI incidence,PL,2024-03-24,2024-W12,2023-2024,322.6,ERVISS
ILI incidence,PL,2024-03-31,2024-W13,2023-2024,322.0,ERVISS
ILI incidence,PL,2024-04-07,2024-W14,2023-2024,239.1,ERVISS
ILI incidence,PL,2024-10-20,2024-W42,2024-2025,386.5,ERVISS
ILI incidence,PL,2024-10-27,2024-W43,2024-2025,356.7,ERVISS
ILI incidence,PL,2024-11-03,2024-W44,2024-2025,301.9,ERVISS
ILI incidence,PL,2024-11-10,2024-W45,2024-2025,325.2,ERVISS
ILI incidence,PL,2024-11-17,2024-W46,2024-2025,313.7,ERVISS
ILI incidence,PL,2024-11-24,2024-W47,2024-2025,401.0,ERVISS
ILI incidence,PL,2024-12-01,2024-W48,2024-2025,413.7,ERVISS
ILI incidence,PL,2024-12-08,2024-W49,2024-2025,420.7,ERVISS
ILI incidence,PL,2024-12-15,2024-W50,2024-2025,507.0,ERVISS
ILI incidence,PL,2024-12-22,2024-W51,2024-2025,611.7,ERVISS
ILI incidence,PL,2024-12-29,2024-W52,2024-2025,377.6,ERVISS
ILI incidence,PL,2025-01-05,2025-W01,2024-2025,369.1,ERVISS
ILI incidence,PL,2025-01-12,2025-W02,2024-2025,481.7,ERVISS
ILI incidence,PL,2025-01-19,2025-W03,2024-2025,523.3,ERVISS
ILI incidence,PL,2025-01-26,2025-W04,2024-2025,683.4,ERVISS
ILI incidence,PL,2025-02-02,2025-W05,2024-2025,662.1,ERVISS
ILI incidence,PL,2025-02-09,2025-W06,2024-2025,600.9,ERVISS
ILI incidence,PL,2025-02-16,2025-W07,2024-2025,599.5,ERVISS
ILI incidence,PL,2025-02-23,2025-W08,2024-2025,641.8,ERVISS
ILI incidence,PL,2025-03-02,2025-W09,2024-2025,602.1,ERVISS
ILI incidence,PL,2025-03-09,2025-W10,2024-2025,585.6,ERVISS
ILI incidence,PL,2025-03-16,2025-W11,2024-2025,507.7,ERVISS
ILI incidence,PL,2025-03-23,2025-W12,2024-2025,451.3,ERVISS
ILI incidence,PL,2025-03-30,2025-W13,2024-2025,419.9,ERVISS
ILI incidence,PL,2025-04-06,2025-W14,2024-2025,296.3,ERVISS
ILI incidence,RO,2023-10-22,2023-W42,2023-2024,0.0,ERVISS
ILI incidence,RO,2023-10-29,2023-W43,2023-2024,0.5,ERVISS
ILI incidence,RO,2023-11-05,2023-W44,2023-2024,0.7,ERVISS
ILI incidence,RO,2023-11-12,2023-W45,2023-2024,0.7,ERVISS
ILI incidence,RO,2023-11-19,2023-W46,2023-2024,0.7,ERVISS
ILI incidence,RO,2023-11-26,2023-W47,2023-2024,1.0,ERVISS
ILI incidence,RO,2023-12-03,2023-W48,2023-2024,0.2,ERVISS
ILI incidence,RO,2023-12-10,2023-W49,2023-2024,1.6,ERVISS
ILI incidence,RO,2023-12-17,2023-W50,2023-2024,0.7,ERVISS
ILI incidence,RO,2023-12-24,2023-W51,2023-2024,3.4,ERVISS
ILI incidence,RO,2023-12-31,2023-W52,2023-2024,1.5,ERVISS
ILI incidence,RO,2024-01-07,2024-W01,2023-2024,8.6,ERVISS
ILI incidence,RO,2024-01-14,2024-W02,2023-2024,11.3,ERVISS
ILI incidence,RO,2024-01-21,2024-W03,2023-2024,20.7,ERVISS
ILI incidence,RO,2024-01-28,2024-W04,2023-2024,36.9,ERVISS
ILI incidence,RO,2024-02-04,2024-W05,2023-2024,36.6,ERVISS
ILI incidence,RO,2024-02-11,2024-W06,2023-2024,33.0,ERVISS
ILI incidence,RO,2024-02-18,2024-W07,2023-2024,24.1,ERVISS
